# Data for H2O compton scattering and molecular form factor
# ---------------------------------------------------------
#
# Compton scattering uses the He/2 approach (PDFGetX2): Total = 2*H + O
# Molecular form factor is taken from Wang. et al (SDIC calculations) 
# Wang et al.  J. Chem. Phys. 101, 4842 (1994); https://doi.org/10.1063/1.467407				
#
#	        Compton Scattering of H2O			Molecular form factor
Q (1/A)		H	        O	        total	    FF
5.500000	0.864674	5.508445	7.237793	6.994844
5.525000	0.866368	5.520360	7.253097	6.923955
5.550000	0.868041	5.532148	7.268231	6.854291
5.575000	0.869694	5.543811	7.283198	6.785851
5.600000	0.871325	5.555349	7.297999	6.718574
5.625000	0.872936	5.566766	7.312638	6.65249
5.650000	0.874527	5.578061	7.327114	6.587568
5.675000	0.876097	5.589236	7.341431	6.523748
5.700000	0.877648	5.600293	7.355590	6.461059
5.725000	0.879180	5.611232	7.369591	6.399441
5.750000	0.880692	5.622057	7.383440	6.338865
5.775000	0.882185	5.632767	7.397136	6.279359
5.800000	0.883659	5.643364	7.410681	6.220835
5.825000	0.885114	5.653850	7.424078	6.163353
5.850000	0.886551	5.664226	7.437328	6.106792
5.875000	0.887970	5.674494	7.450433	6.051214
5.900000	0.889370	5.684654	7.463394	5.996558
5.925000	0.890753	5.694709	7.476215	5.942796
5.950000	0.892118	5.704660	7.488897	5.889928
5.975000	0.893467	5.714507	7.501440	5.837924
6.000000	0.894797	5.724253	7.513848	5.786755
6.025000	0.896112	5.733899	7.526122	5.736393
6.050000	0.897409	5.743446	7.538264	5.686837
6.075000	0.898690	5.752896	7.550276	5.638059
6.100000	0.899955	5.762250	7.562160	5.59003
6.125000	0.901204	5.771510	7.573917	5.542781
6.150000	0.902437	5.780676	7.585550	5.496252
6.175000	0.903654	5.789751	7.597060	5.450446
6.200000	0.904857	5.798736	7.608449	5.405362
6.225000	0.906044	5.807632	7.619720	5.360971
6.250000	0.907216	5.816440	7.630873	5.317306
6.275000	0.908374	5.825163	7.641911	5.274278
6.300000	0.909517	5.833800	7.652835	5.231976
6.325000	0.910647	5.842355	7.663648	5.190284
6.350000	0.911762	5.850826	7.674349	5.149261
6.375000	0.912863	5.859216	7.684942	5.108879
6.400000	0.913950	5.867524	7.695424	5.06914
